ag_ppm,anomaly_id,as_ppm,au_ppm,below_detection,bi_ppm,cu_ppm,easting,interval_m,lab_id,northing,pb_ppm,project_area,sample_id,sample_type,sb_ppm,zn_ppm,,,,,
2.3,An6,0.01,5,TRUE,8.04,3.51,,,,,,AN6/465,,31.7,Shamkya,,T2-TR14-003,trench,11.5,,3.6
1.54,An6,0.01,5,TRUE,3.97,3.04,,,,,,AN6/466,,33.9,Shamkya,,T2-TR14-004,trench,9.4,,3.2
1.89,An6,0.01,5,TRUE,8.49,3.51,,,,,,AN6/467,,12.3,Shamkya,,T2-TR14-018,trench,8.6,,4.1
2.75,An6,0.01,5,TRUE,11.8,4.17,,,,,,AN6/468,,16.3,Shamkya,,T2-TR14-019,trench,15,,4.2
3.38,An6,0.01,5,TRUE,11.1,4.79,,,,,,AN6/469,,30,Shamkya,,T2-TR14-020,trench,19,,3.8
1.04,An6,0.01,5,TRUE,7.77,4.09,,,,,,AN6/470,,10.5,Shamkya,,T2-TR14-024,trench,5.2,,2.9
0.51,An6,0.01,5,TRUE,5.81,3.68,,,,,,AN6/471,,6.9,Shamkya,,T2-TR14-025,trench,3.6,,3.2
2.68,An6,0.01,5,TRUE,7.96,5.33,,,,,,AN6/472,,19.1,Shamkya,,T2-TR14-026,trench,13.5,,3.1
2.39,An6,0.01,5,TRUE,15.45,3.7,,,,,,AN6/473,,9,Shamkya,,T2-TR14-027,trench,12.4,,3.2
2.78,An6,0.01,5,TRUE,15.2,4.12,,,,,,AN6/474,,10.4,Shamkya,,T2-TR14-028,trench,12.8,,3.6
0.69,An6,0.01,5,TRUE,2.61,2.91,,,,,,AN6/475,,6.1,Shamkya,,Triplicate(T2-TR13-007),trench,2.7,,1.3
0.18,An6,0.01,5,TRUE,0.16,0.3,,,,,,AN6/476,,6.5,Shamkya,,Blank,trench,0.1,,0.25
2.18,An6,0.01,5,TRUE,9.94,3.67,,,,,,AN6/477,,32.9,Shamkya,,T2-TR14-029,trench,8.1,,2.1
2.28,An6,0.01,5,TRUE,6.46,3.46,,,,,,AN6/478,,2.6,Shamkya,,T2-TR15-002,trench,13.7,,3.5
2.55,An6,0.01,5,TRUE,8.59,3.58,,,,,,AN6/479,,3.4,Shamkya,,T2-TR15-003,trench,17.6,,3.2
2.65,An6,0.01,5,TRUE,7.51,4.02,,,,,,AN6/480,,3.3,Shamkya,,T2-TR15-004,trench,12,,2.7
2.45,An6,0.01,5,TRUE,8.22,3.78,,,,,,AN6/481,,2.8,Shamkya,,T2-TR15-005,trench,13.2,,3
2.78,An6,0.01,5,TRUE,10,4.41,,,,,,AN6/482,,3.1,Shamkya,,T2-TR15-006,trench,16.3,,3
3.13,An6,0.01,5,TRUE,10.75,5.11,,,,,,AN6/483,,3.3,Shamkya,,T2-TR15-007,trench,16.5,,2.9
3.3,An6,0.01,5,TRUE,11.55,5.35,,,,,,AN6/484,,1.5,Shamkya,,T2-TR15-008,trench,19.3,,3.4
2.91,An6,0.01,5,TRUE,12.2,4.52,,,,,,AN6/485,,1.5,Shamkya,,T2-TR15-009,trench,17,,4
2.88,An6,0.01,5,TRUE,13.45,4.42,,,,,,AN6/486,,2.3,Shamkya,,T2-TR15-010,trench,16.4,,4
2.79,An6,0.01,5,TRUE,10.7,4.59,,,,,,AN6/487,,5.2,Shamkya,,T2-TR15-011,trench,16.1,,5
2.49,An6,0.01,5,TRUE,10.6,4.49,,,,,,AN6/488,,11.3,Shamkya,,T2-TR15-012,trench,11.3,,3.4
3.63,An6,0.01,5,TRUE,11.35,6.03,,,,,,AN6/489,,28.1,Shamkya,,T2-TR15-013,trench,20.4,,3.8
1.46,An6,0.01,5,TRUE,7.28,2.73,,,,,,AN6/490,,7.4,Shamkya,,T2-TR15-014,trench,5.8,,1.9
1.49,An6,0.01,5,TRUE,3.15,1.45,,,,,,AN6/491,,9.2,Shamkya,,T2-TR15-015,trench,1,,4.5
1.03,An6,0.02,5,TRUE,5.81,5.36,,,,,,AN6/492,,9.6,Shamkya,,T2-TR15-016,trench,7,,1.8
0.7,An6,0.09,5,TRUE,7.26,6.9,,,,,,AN6/493,,9.9,Shamkya,,T2-TR15-017,trench,7.5,,4
1.33,An6,0.05,5,TRUE,6.95,7.25,,,,,,AN6/494,,12.5,Shamkya,,T2-TR15-018,trench,8.4,,11.5
1.04,An6,0.01,5,TRUE,5.68,5.37,,,,,,AN6/495,,9.3,Shamkya,,Duplicate of(T2-TR15-016),trench,6.8,,1.7
0.19,An6,0.01,5,TRUE,0.13,0.31,,,,,,AN6/496,,7.1,Shamkya,,Blank,trench,0.1,,0.25
0.92,An6,0.02,5,TRUE,3.04,3.87,,,,,,AN6/497,,8.6,Shamkya,,T2-TR15-019,trench,3.5,,3.9
1.7,An6,0.02,5,TRUE,2.25,4.61,,,,,,AN6/498,,10.2,Shamkya,,T2-TR15-020,trench,7,,3.7
3.45,An6,0.01,5,TRUE,3.32,4.9,,,,,,AN6/499,,12,Shamkya,,T2-TR15-021,trench,11.8,,2.7
2.68,An6,0.01,5,TRUE,3.08,4.42,,,,,,AN6/500,,10.3,Shamkya,,T2-TR15-022,trench,13,,3.4
2.67,An6,0.01,5,TRUE,6.34,4.07,,,,,,AN6/501,,5.6,Shamkya,,T2-TR15-023,trench,12.1,,3.1
2.83,An6,0.01,5,TRUE,14.25,3.72,,,,,,AN6/502,,7.6,Shamkya,,T2-TR16-002,trench,15.3,,2.8
3.24,An6,0.01,5,TRUE,12.4,4.18,,,,,,AN6/503,,2.9,Shamkya,,T2-TR16-003,trench,20.9,,3
2.94,An6,0.01,5,TRUE,9.8,4.5,,,,,,AN6/504,,8.4,Shamkya,,T2-TR16-004,trench,13.5,,2.8
2.74,An6,0.01,5,TRUE,13,4.19,,,,,,AN6/505,,9.5,Shamkya,,T2-TR16-005,trench,12.7,,2.5
3.04,An6,0.01,5,TRUE,10.15,4.58,,,,,,AN6/506,,31.2,Shamkya,,T2-TR16-006,trench,10.7,,3
0.85,An6,0.01,5,TRUE,5.56,4.64,,,,,,AN6/507,,9.3,Shamkya,,T2-TR16-007,trench,5.6,,1.8
2.44,An6,0.02,5,TRUE,9.41,6.31,,,,,,AN6/508,,43.4,Shamkya,,T2-TR16-008,trench,11.4,,2.4
2.77,An6,0.01,5,TRUE,5.93,5.05,,,,,,AN6/509,,26.1,Shamkya,,T2-TR16-009,trench,11.4,,2.3
2.24,An6,0.01,5,TRUE,2.9,4.4,,,,,,AN6/510,,23.1,Shamkya,,T2-TR16-010,trench,7.2,,2.2
2.92,An6,0.01,5,TRUE,15.75,4.32,,,,,,AN6/511,,4,Shamkya,,T2-TR16-011,trench,15.4,,2
2.51,An6,0.03,5,TRUE,7.4,4.49,,,,,,AN6/512,,16.6,Shamkya,,T2-TR16-012,trench,7.3,,1.8
3.94,An6,0.01,5,TRUE,6.43,5.68,,,,,,AN6/513,,42.7,Shamkya,,T2-TR16-013,trench,15.2,,2.2
0.75,An6,0.01,5,TRUE,11.05,4.35,,,,,,AN6/514,,8.4,Shamkya,,Duplicate of(T2-TR16-021),trench,7.7,,2.6
3.93,An6,0.01,5,TRUE,10.4,5.49,,,,,,AN6/515,,27.4,Shamkya,,T2-TR16-014,trench,21.3,,2.6
4.11,An6,0.01,5,TRUE,7.47,6.97,,,,,,AN6/516,,41.4,Shamkya,,T2-TR16-015,trench,18.2,,2.2
1.51,An6,0.01,5,TRUE,9.67,5.93,,,,,,AN6/517,,12.8,Shamkya,,T2-TR16-016,trench,6.4,,2.1
1.38,An6,0.01,5,TRUE,2.3,3.96,,,,,,AN6/518,,25.4,Shamkya,,T2-TR16-017,trench,5.3,,2.9
2.95,An6,0.01,5,TRUE,7.97,6.48,,,,,,AN6/519,,6.6,Shamkya,,T2-TR16-018,trench,11.1,,2.3
2.03,An6,0.01,5,TRUE,4.38,5.95,,,,,,AN6/520,,10.5,Shamkya,,T2-TR16-019,trench,12.6,,0.8
1.79,An6,0.01,5,TRUE,9.2,5.87,,,,,,AN6/521,,20.3,Shamkya,,T2-TR16-020,trench,12.7,,2.5
0.74,An6,0.01,5,TRUE,11.65,4.39,,,,,,AN6/522,,8.7,Shamkya,,T2-TR16-021,trench,7.9,,2.5
0.23,An6,0.01,5,TRUE,0.15,0.38,,,,,,AN6/523,,7.7,Shamkya,,Blank,trench,0.1,,0.25
0.94,An6,0.01,5,TRUE,14.7,4.65,,,,,,AN6/524,,10.1,Shamkya,,T2-TR16-022,trench,10.7,,6.3
1.12,An6,0.01,5,TRUE,11.65,3.63,,,,,,AN6/525,,12.4,Shamkya,,T2-TR16-023,trench,6.1,,3.4
1.67,An6,0.01,5,TRUE,12.45,4.26,,,,,,AN6/526,,19.5,Shamkya,,T2-TR16-024,trench,8.7,,3.6
2.11,An6,0.01,5,TRUE,10.75,3.01,,,,,,AN6/527,,14.7,Shamkya,,T2-TR16-025,trench,8.8,,2.4
2.38,An6,0.01,5,TRUE,7.37,3.73,,,,,,AN6/528,,46.8,Shamkya,,T2-TR17-001,trench,7.8,,2.1
2.45,An6,0.01,5,TRUE,15.5,4.2,,,,,,AN6/529,,8.7,Shamkya,,T2-TR17-002,trench,12.1,,2.5
2.87,An6,0.02,5,TRUE,14.9,5.93,,,,,,AN6/530,,35,Shamkya,,T2-TR17-003,trench,13.2,,3
2.78,An6,0.01,5,TRUE,12.1,4.37,,,,,,AN6/531,,12.1,Shamkya,,T2-TR17-004,trench,12.3,,2.6
2.52,An6,0.01,5,TRUE,15.6,4.26,,,,,,AN6/532,,9.1,Shamkya,,Duplicate of(T2-TR17-002),trench,12.2,,2.4
0.24,An6,0.01,5,TRUE,0.19,0.44,,,,,,AN6/533,,8.1,Shamkya,,Blank,trench,0.1,,0.25
3.31,An6,0.01,5,TRUE,10.45,4.94,,,,,,AN6/534,,20.1,Shamkya,,T2-TR17-005,trench,14.2,,2.8
2.93,An6,0.01,5,TRUE,13.55,4.61,,,,,,AN6/535,,5.3,Shamkya,,T2-TR17-008,trench,13.2,,4.2
2.8,An6,0.01,5,TRUE,11.55,4.47,,,,,,AN6/536,,1.2,Shamkya,,T2-TR17-009,trench,14.2,,3.6
3.07,An6,0.01,5,TRUE,12.95,4.61,,,,,,AN6/537,,1.4,Shamkya,,T2-TR17-010,trench,15.6,,3.4
2.2,An6,0.01,5,TRUE,13.8,3.91,,,,,,AN6/538,,22.6,Shamkya,,T2-TR17-017,trench,10,,2
2.89,An6,0.01,5,TRUE,16.45,4.11,,,,,,AN6/539,,1.6,Shamkya,,T2-TR17-021,trench,17.6,,2.5
3,An6,0.01,5,TRUE,13.5,4.66,,,,,,AN6/540,,3.7,Shamkya,,T2-TR17-022,trench,16.7,,2.9
3.17,An6,0.01,5,TRUE,15.45,4.43,,,,,,AN6/541,,6.7,Shamkya,,T2-TR17-023,trench,19.3,,3.3
1.46,An6,0.01,5,TRUE,2.09,6.36,,,,,,AN6/542,,22.3,Shamkya,,T3-TR1-003,trench,4.4,,7
0.59,An6,0.01,5,TRUE,0.68,1.62,,,,,,AN6/543,,7.6,Shamkya,,T3-TR1-004,trench,3.9,,5.7
0.71,An6,0.01,5,TRUE,0.59,3.9,,,,,,AN6/544,,5.9,Shamkya,,T3-TR1-005,trench,5.2,,6.7
0.34,An6,0.01,5,TRUE,0.16,0.42,,,,,,AN6/545,,10.7,Shamkya,,Blank,trench,0.1,,0.25
1.54,An6,0.01,5,TRUE,2.72,6.56,,,,,,AN6/546,,47.4,Shamkya,,T3-TR1-006,trench,10.4,,7.7
0.62,An6,0.01,5,TRUE,1.51,2.41,,,,,,AN6/547,,12.1,Shamkya,,T3-TR1-007,trench,2.2,,6.8
0.61,An6,0.01,5,TRUE,0.8,2.34,,,,,,AN6/548,,13.6,Shamkya,,T3-TR1-008,trench,2.2,,9
0.71,An6,0.01,5,TRUE,0.6,3.88,,,,,,AN6/549,,6.2,Shamkya,,Duplicate of(T3-TR1-005),trench,5.2,,6.4
1.69,An6,0.09,5,TRUE,2.43,3.91,,,,,,AN6/550,,26.4,Shamkya,,T3-TR2-003,trench,6.6,,11.2
1.27,An6,0.02,5,TRUE,2.27,3.73,,,,,,AN6/551,,26.2,Shamkya,,T3-TR2-004,trench,5.8,,9.3
0.77,An6,0.01,5,TRUE,2.13,5.78,,,,,,AN6/552,,9,Shamkya,,T3-TR2-008,trench,6,,9.3
0.85,An6,0.01,5,TRUE,3.75,6.07,,,,,,AN6/553,,7.9,Shamkya,,T3-TR2-009,trench,6.8,,8.1
0.65,An6,0.01,5,TRUE,2.68,6.28,,,,,,AN6/554,,8.3,Shamkya,,T3-TR2-010,trench,7.7,,7.8
0.53,An6,0.01,5,TRUE,1.87,4.51,,,,,,AN6/555,,4.5,Shamkya,,T3-TR2-011,trench,4.4,,4.8
1.16,An6,0.01,5,TRUE,1.09,3.96,,,,,,AN6/556,,27.3,Shamkya,,T3-TR3-013,trench,5.4,,13.3
1.81,An6,0.01,5,TRUE,2.17,4.92,,,,,,AN6/557,,31.3,Shamkya,,T3-TR3-014,trench,9,,10
0.5,An6,0.01,5,TRUE,0.97,2,,,,,,AN6/558,,9,Shamkya,,Duplicate of(T3-TR3-020),trench,3.3,,4.6
0.15,An6,0.01,5,TRUE,0.12,0.2,,,,,,AN6/559,,4.8,Shamkya,,Blank,trench,0.1,,0.25
1.24,An6,0.01,5,TRUE,1.81,4.14,,,,,,AN6/560,,13.2,Shamkya,,T3-TR3-017,trench,5.3,,7.4
1.78,An6,0.02,5,TRUE,2.31,5.07,,,,,,AN6/561,,30.1,Shamkya,,T3-TR3-018,trench,8.5,,10.3
1.19,An6,0.02,5,TRUE,2.29,3.13,,,,,,AN6/562,,12.7,Shamkya,,T3-TR3-019,trench,4,,8.7
0.5,An6,0.01,5,TRUE,0.97,1.92,,,,,,AN6/563,,8.9,Shamkya,,T3-TR3-020,trench,3.2,,4.7
0.35,An6,0.01,5,TRUE,0.5,4.11,,,,,,AN6/564,,5.3,Shamkya,,T3-TR3-021,trench,3.2,,2.9
0.27,An6,0.05,5,TRUE,0.39,2.58,,,,,,AN6/565,,4.3,Shamkya,,T3-TR3-022,trench,2.1,,3.1
1.2,An6,0.01,5,TRUE,1.19,7.61,,,,,,AN6/566,,22.5,Shamkya,,T3-TR3-023,trench,9,,9.6
0.26,An6,0.03,5,TRUE,0.12,2.14,,,,,,AN6/567,,2.1,Shamkya,,T3-TR4-005,trench,0.8,,6.6
0.9,An6,0.01,5,TRUE,0.95,2.53,,,,,,AN6/568,,10,Shamkya,,T3-TR5-003,trench,2.6,,9.1
0.22,An6,0.01,5,TRUE,1.08,3.65,,,,,,AN6/569,,3.6,Shamkya,,Duplicate of(T3-TR5-007),trench,2.1,,3.3
1.46,An6,0.01,5,TRUE,3.15,3.82,,,,,,AN6/570,,15.6,Shamkya,,T3-TR5-004,trench,4.9,,9
1.07,An6,0.01,5,TRUE,2.57,2.31,,,,,,AN6/571,,9.7,Shamkya,,T3-TR5-005,trench,1.8,,5.7
1.07,An6,0.01,5,TRUE,1.59,2.4,,,,,,AN6/572,,8.6,Shamkya,,T3-TR5-006,trench,2,,5.4
0.27,An6,0.34,5,TRUE,1.15,3.92,,,,,,AN6/573,,4.4,Shamkya,,T3-TR5-007,trench,2.1,,3.6
0.16,An6,0.01,5,TRUE,0.17,0.21,,,,,,AN6/574,,4.6,Shamkya,,Blank,trench,0.1,,0.25
0.35,An6,0.01,5,TRUE,0.53,2.99,,,,,,AN6/575,,4.9,Shamkya,,T3-TR5-008,trench,1.5,,3.5
0.42,An6,0.01,5,TRUE,1.83,1.9,,,,,,AN6/576,,5,Shamkya,,T3-TR5-009,trench,1.2,,4.2
0.71,An6,0.01,5,TRUE,2.8,4.16,,,,,,AN6/577,,8.9,Shamkya,,T3-TR5-010,trench,4,,5.5
0.59,An6,0.01,5,TRUE,2.47,2.8,,,,,,AN6/578,,5.4,Shamkya,,T3-TR5-011,trench,2.1,,4.7
0.56,An6,0.01,5,TRUE,2.37,2.3,,,,,,AN6/579,,4.8,Shamkya,,T3-TR5-012,trench,1.8,,4.8
0.37,An6,0.01,5,TRUE,1.8,0.64,,,,,,AN6/580,,3.4,Shamkya,,T3-TR5-013,trench,0.6,,2.7
0.46,An6,0.01,5,TRUE,1.54,1.54,,,,,,AN6/581,,4.6,Shamkya,,T3-TR5-014,trench,1.3,,3.6
0.76,An6,0.01,5,TRUE,0.23,2.36,,,,,,AN6/582,,13,Shamkya,,T3-TR6-001,trench,2.3,,5.1
0.93,An6,0.01,5,TRUE,0.6,1.97,,,,,,AN6/583,,8.7,Shamkya,,T3-TR6-002,trench,1.9,,3.8
0.89,An6,0.01,5,TRUE,0.64,2.47,,,,,,AN6/584,,19.3,Shamkya,,T3-TR6-003,trench,2.3,,7.4
0.94,An6,0.02,5,TRUE,1.59,3.05,,,,,,AN6/585,,9.2,Shamkya,,T3-TR6-004,trench,3,,5.7
0.15,An6,0.69,5,TRUE,0.02,3.18,,,,,,AN6/586,,3.5,Shamkya,,Duplicate of(T3-TR7-008),trench,1.7,,1.6
0.17,An6,0.01,5,TRUE,0.14,0.21,,,,,,AN6/587,,5.4,Shamkya,,Blank,trench,0.1,,0.25
0.72,An6,0.02,5,TRUE,0.6,3.69,,,,,,AN6/588,,8,Shamkya,,T3-TR6-005,trench,3.3,,5.4
0.37,An6,0.01,5,TRUE,0.27,2.6,,,,,,AN6/589,,5.3,Shamkya,,T3-TR6-006,trench,1.8,,3.4
0.38,An6,0.01,5,TRUE,0.72,1.96,,,,,,AN6/590,,4.4,Shamkya,,T3-TR6-007,trench,1.2,,3
0.56,An6,0.01,5,TRUE,0.98,2.83,,,,,,AN6/591,,4.9,Shamkya,,T3-TR6-008,trench,1,,3.3
0.44,An6,0.03,5,TRUE,1.26,3.92,,,,,,AN6/592,,4.2,Shamkya,,T3-TR6-009,trench,1.7,,4.7
0.67,An6,0.01,5,TRUE,0.51,3.86,,,,,,AN6/593,,11.7,Shamkya,,T3-TR6-010,trench,2.2,,5.1
1.18,An6,0.01,5,TRUE,0.27,3.04,,,,,,AN6/594,,34.9,Shamkya,,T3-TR6-011,trench,4.2,,7.1
0.69,An6,0.01,5,TRUE,0.42,2.05,,,,,,AN6/595,,5.6,Shamkya,,T3-TR6-012,trench,0.7,,3
0.59,An6,0.01,5,TRUE,0.48,2.89,,,,,,AN6/596,,6.7,Shamkya,,T3-TR6-013,trench,1.2,,4
1,An6,0.01,5,TRUE,2.02,2.58,,,,,,AN6/597,,10.1,Shamkya,,T3-TR6-014,trench,2,,4
0.86,An6,0.02,5,TRUE,0.16,3.65,,,,,,AN6/598,,24.5,Shamkya,,T3-TR7-005,trench,3.1,,5.7
0.45,An6,0.01,5,TRUE,0.05,2.51,,,,,,AN6/599,,5.2,Shamkya,,T3-TR7-006,trench,1.5,,3.1
0.17,An6,0.01,5,TRUE,0.03,3.41,,,,,,AN6/600,,3.7,Shamkya,,T3-TR7-007,trench,2.6,,1.8
0.15,An6,0.26,5,TRUE,0.02,2.96,,,,,,AN6/601,,3.5,Shamkya,,T3-TR7-008,trench,1.5,,1.8
0.33,An6,0.01,5,TRUE,0.07,2.12,,,,,,AN6/602,,5.4,Shamkya,,T3-TR7-009,trench,1.6,,3.2
0.45,An6,0.01,5,TRUE,0.09,1.91,,,,,,AN6/603,,5.3,Shamkya,,T3-TR7-010,trench,2.3,,3.5
0.39,An6,0.01,5,TRUE,0.05,2.78,,,,,,AN6/604,,4.8,Shamkya,,T3-TR7-011,trench,3.1,,4.3
0.47,An6,0.01,5,TRUE,0.12,2.51,,,,,,AN6/605,,5.3,Shamkya,,T3-TR7-012,trench,1.5,,4.4
0.36,An6,0.08,5,TRUE,0.07,2.74,,,,,,AN6/606,,4.1,Shamkya,,T3-TR7-013,trench,2.4,,5
0.23,An6,0.01,5,TRUE,0.04,1.59,,,,,,AN6/607,,4.9,Shamkya,,Duplicate of(An6-T3-TR8-009),trench,1.7,,3.1
0.32,An6,0.01,5,TRUE,0.04,1.83,,,,,,AN6/608,,2.5,Shamkya,,T3-TR7-014,trench,2,,4.3
0.36,An6,0.01,5,TRUE,0.1,1.62,,,,,,AN6/609,,5.1,Shamkya,,An6-T3-TR8-008,trench,1.8,,3.6
0.21,An6,0.01,5,TRUE,0.04,1.53,,,,,,AN6/610,,4.4,Shamkya,,An6-T3-TR8-009,trench,1.7,,3.1
0.18,An6,0.01,5,TRUE,0.1,0.21,,,,,,AN6/611,,5.5,Shamkya,,Blank,trench,0.1,,0.25
0.3,An6,0.01,5,TRUE,0.06,2.33,,,,,,AN6/612,,3.6,Shamkya,,An6-T3-TR8-010,trench,1.2,,2.2
0.33,An6,0.01,5,TRUE,0.05,4,,,,,,AN6/613,,3.8,Shamkya,,An6-T3-TR8-011,trench,2.8,,3
0.4,An6,0.01,5,TRUE,0.09,3.2,,,,,,AN6/614,,5,Shamkya,,An6-T3-TR8-012,trench,3.7,,3.1
0.68,An6,0.03,5,TRUE,0.22,2.38,,,,,,AN6/615,,8.5,Shamkya,,An6-T3-TR9-001,trench,3.1,,4.9
0.85,An6,0.02,5,TRUE,0.85,2.55,,,,,,AN6/616,,14.8,Shamkya,,An6-T3-TR9-002,trench,3.1,,5
0.57,An6,0.01,5,TRUE,0.16,2.11,,,,,,AN6/617,,9.4,Shamkya,,An6-T3-TR9-003,trench,1.8,,5.4
0.82,An6,0.01,5,TRUE,0.89,2.15,,,,,,AN6/618,,12.7,Shamkya,,An6-T3-TR9-004,trench,2.3,,3.4
0.57,An6,0.01,5,TRUE,0.17,2.18,,,,,,AN6/619,,9.9,Shamkya,,Duplicate of(An6-T3-TR9-003),trench,1.9,,5.7
0.49,An6,0.01,5,TRUE,0.31,2.08,,,,,,AN6/620,,9.1,Shamkya,,An6-T3-TR9-005,trench,2.1,,4
0.6,An6,0.01,5,TRUE,0.3,2.36,,,,,,AN6/621,,8.4,Shamkya,,An6-T3-TR9-006,trench,2.3,,4.1
0.37,An6,0.01,5,TRUE,0.25,3.22,,,,,,AN6/622,,5.1,Shamkya,,An6-T3-TR9-007,trench,2.2,,4.5
0.36,An6,0.01,5,TRUE,0.09,1.84,,,,,,AN6/623,,4.7,Shamkya,,An6-T3-TR9-008,trench,1.4,,2.8
0.32,An6,0.01,5,TRUE,0.09,1.48,,,,,,AN6/624,,4.4,Shamkya,,An6-T3-TR9-009,trench,2,,2.4
0.45,An6,0.01,5,TRUE,0.1,3.38,,,,,,AN6/625,,5.7,Shamkya,,An6-T3-TR9-010,trench,7.5,,3
0.41,An6,0.01,5,TRUE,0.36,1.99,,,,,,AN6/626,,3.7,Shamkya,,An6-T3-TR9-013,trench,3.7,,3.6
0.46,An6,0.01,5,TRUE,0.72,3.98,,,,,,AN6/627,,5.2,Shamkya,,An6-T3-TR9-014,trench,3.2,,3.9
0.55,An6,0.01,5,TRUE,0.17,3.13,,,,,,AN6/628,,7.1,Shamkya,,An6-T3-TR9-015,trench,3.2,,4.3
0.34,An6,0.01,5,TRUE,0.1,1.48,,,,,,AN6/629,,4.5,Shamkya,,Duplcate(An6-T3-TR9-009),trench,2,,2.4
0.18,An6,0.01,5,TRUE,0.15,0.21,,,,,,AN6/630,,5.4,Shamkya,,Blank,trench,0.1,,0.25
0.96,An6,0.01,5,TRUE,0.28,6.3,,,,,,AN6/631,,13.2,Shamkya,,An6-T3-TR9-016,trench,6.9,,5.7
0.57,An6,0.01,5,TRUE,0.28,2.84,,,,,,AN6/632,,9.6,Shamkya,,An6-T3-TR9-017,trench,1.8,,5
0.43,An6,0.01,5,TRUE,0.4,3.8,,,,,,AN6/633,,6.7,Shamkya,,An6-T3-TR9-018,trench,2.1,,4
0.25,An6,0.01,5,TRUE,0.25,2.69,,,,,,AN6/634,,4.1,Shamkya,,An6-T3-TR9-019,trench,3.4,,2.3
0.48,An6,0.01,5,TRUE,0.63,3.59,,,,,,AN6/635,,4.7,Shamkya,,An6-T3-TR9-020,trench,7.5,,3.9
0.51,An6,0.01,5,TRUE,0.26,4.47,,,,,,AN6/636,,4.3,Shamkya,,An6-T3-TR9-021,trench,9.5,,4
0.59,An6,0.01,5,TRUE,0.26,4.24,,,,,,AN6/637,,5.7,Shamkya,,An6-T3-TR9-022,trench,9.8,,5
0.4,An6,0.01,5,TRUE,0.13,2.73,,,,,,AN6/638,,5.7,Shamkya,,An6-T3-TR9-025,trench,3.3,,3.4
0.37,An6,0.01,5,TRUE,0.14,3.56,,,,,,AN6/639,,5.6,Shamkya,,An6-T3-TR9-026,trench,5.8,,3.2
0.4,An6,0.01,5,TRUE,0.13,2.64,,,,,,AN6/640,,5.6,Shamkya,,Duplicate of(An6-T3-TR9-025),trench,3.1,,3.3
0.16,An6,0.01,5,TRUE,0.15,0.18,,,,,,AN6/641,,4.6,Shamkya,,Blank,trench,0.1,,0.25
0.53,An6,0.01,5,TRUE,0.15,2.33,,,,,,AN6/642,,6.3,Shamkya,,An6-T3-TR9-027,trench,2.7,,4.3
0.58,An6,0.01,5,TRUE,0.06,2.77,,,,,,AN6/643,,3.1,Shamkya,,An6-T3-TR9-035,trench,1.8,,2.9
0.52,An6,0.01,5,TRUE,0.05,2.36,,,,,,AN6/644,,4,Shamkya,,An6-T3-TR9-036,trench,2.1,,2.8
0.23,An6,0.01,5,TRUE,0.04,2.41,,,,,,AN6/645,,2.7,Shamkya,,An6-T3-TR9-037,trench,3.8,,2.3
0.38,An6,0.01,5,TRUE,0.05,2.95,,,,,,AN6/646,,3.9,Shamkya,,An6-T3-TR9-038,trench,2.9,,2.6
0.71,An6,0.01,5,TRUE,0.13,9.12,,,,,,AN6/647,,5.7,Shamkya,,An6-T3-TR9-039,trench,15,,4.6
0.22,An6,0.01,5,TRUE,0.05,2.39,,,,,,AN6/648,,2.9,Shamkya,,An6-T3-TR9-040,trench,4.8,,2.2
0.59,An6,0.01,5,TRUE,0.15,8.54,,,,,,AN6/649,,6,Shamkya,,An6-T3-TR9-041,trench,9.8,,4
0.59,An6,0.01,5,TRUE,0.15,5.16,,,,,,AN6/650,,6.1,Shamkya,,An6-T3-TR9-042,trench,8.3,,4
0.66,An6,0.01,5,TRUE,0.16,3.92,,,,,,AN6/651,,5,Shamkya,,An6-T3-TR9-043,trench,5.4,,4.9
0.51,An6,0.01,5,TRUE,0.16,2.24,,,,,,AN6/652,,6.5,Shamkya,,Duplicate of(An6-T3-TR9-037),trench,2.8,,4.4
0.16,An6,0.01,5,TRUE,0.14,0.22,,,,,,AN6/653,,5.1,Shamkya,,Blank,trench,0.1,,0.25
1.09,An6,0.01,5,TRUE,1.61,1.1,,,,,,AN6/654,,8.3,Shamkya,,An6-T3-TR10-021,trench,1.4,,2.4
0.38,An6,0.01,5,TRUE,1,0.81,,,,,,AN6/655,,4,Shamkya,,An6-T3-TR10-022,trench,0.8,,2.7
0.92,An6,0.01,5,TRUE,6.87,1.21,,,,,,AN6/656,,7.5,Shamkya,,An6-T3-TR10-023,trench,1.4,,2.2
0.57,An6,0.01,5,TRUE,3.94,3.69,,,,,,AN6/657,,6.1,Shamkya,,An6-T3-TR11-011,trench,2.3,,5.2
0.51,An6,0.01,5,TRUE,1.31,3.31,,,,,,AN6/658,,4.7,Shamkya,,An6-T3-TR11-012,trench,1.9,,4.6
0.5,An6,0.01,5,TRUE,0.24,1.54,,,,,,AN6/659,,3.3,Shamkya,,An6-T3-TR11-013,trench,0.8,,2.6
0.28,An6,0.01,5,TRUE,0.12,0.85,,,,,,AN6/660,,3.4,Shamkya,,An6-T3-TR11-014,trench,0.4,,2.7
0.61,An6,0.01,5,TRUE,3.7,3.94,,,,,,AN6/661,,6.7,Shamkya,,Duplicate of(T3-TR11-011),trench,2.5,,6.3
0.18,An6,0.01,5,TRUE,0.17,0.22,,,,,,AN6/662,,5.6,Shamkya,,Blank,trench,0.1,,0.25
